CellNum	Stage	Mother/daughter	mtDNA rep observed	ShiftedFlg	LifFile	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	IntDen	Median	Skew	RawIntDen
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	17.923	45.977	19.678	35	6	157	12.835	22.185	12.915	22.041	824.044	43	0.964	1164175
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	1.523	235.906	28.748	255	86	255	13.447	21.34	13.445	21.335	359.18	255	-1.765	507434
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	1.523	69.731	17.918	66	24	144	13.447	21.234	13.445	21.245	106.169	68	0.477	149991
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.633	90.214	28.561	68	23	184	11.662	21.94	11.675	21.943	57.088	87	0.484	80651
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.633	37.645	12.244	33	13	85	11.688	21.807	11.692	21.81	23.822	37	0.546	33655
425	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	9.168	138.482	71.04	255	6	255	17.483	20.882	17.423	20.78	1269.585	123	0.359	1793617
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	9.168	45.424	20.685	39	6	163	17.456	20.696	17.426	20.611	416.442	42	0.962	588332
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.883	253.151	7.61	255	172	255	17.164	20.706	17.163	20.704	223.449	255	-5.307	315679
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.883	60.864	17.285	55	18	159	17.164	20.599	17.158	20.591	53.723	59	0.769	75897
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.212	119.667	33.987	114	36	209	18.702	21.264	18.693	21.257	25.411	117	0.412	35900
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.212	44.133	13.562	44	19	95	18.702	21.131	18.695	21.13	9.372	43	0.902	13240
426	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	14.689	129.115	69.537	255	6	255	24.764	7.438	24.606	7.529	1896.563	114	0.503	2679385
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	14.689	41.727	17.762	32	6	147	24.79	7.252	24.683	7.278	612.929	39	0.826	865920
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	1.883	248.609	17.173	255	111	255	24.052	7.948	24.054	7.952	468.092	255	-3.573	661301
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	1.883	55.6	16.48	47	15	126	24.078	7.788	24.084	7.785	104.686	54	0.584	147896
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.235	93.051	32.551	90	28	221	25.803	8.553	25.793	8.546	21.867	90	0.721	30893
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.235	35.105	11.734	26	12	75	25.803	8.367	25.805	8.355	8.25	33	0.573	11655
427	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	7.47	128.837	71.128	255	6	255	20.177	3.884	20.219	3.931	962.387	114	0.483	1359620
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	7.47	44.024	19.937	36	6	158	20.204	3.751	20.249	3.78	328.848	41	0.89	464583
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.818	252.225	10.763	255	161	255	20.347	4.11	20.347	4.112	206.385	255	-5.162	291572
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.818	64.414	19.505	54	22	141	20.347	3.95	20.342	3.983	52.708	62	0.607	74463
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.104	105.599	30.65	131	45	179	19.845	2.667	19.85	2.666	10.988	102	0.246	15523
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.104	38.932	12.091	29	19	77	19.845	2.56	19.845	2.56	4.051	37	0.666	5723
428	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	11.567	118.597	61.535	255	6	255	19.371	7.706	19.489	7.636	1371.783	104	0.83	1937998
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	11.567	44.134	18.863	38	6	142	19.398	7.547	19.478	7.473	510.49	41	0.856	721199
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.99	249.136	16.72	255	113	255	20.174	7.338	20.17	7.34	246.71	255	-3.708	348541
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.99	68.996	18.047	68	29	142	20.201	7.232	20.201	7.226	68.324	68	0.583	96526
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.147	102.212	28.592	113	39	197	18.379	6.597	18.381	6.604	15.049	100	0.568	21260
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.147	44.49	13.113	34	21	84	18.406	6.464	18.407	6.466	6.55	43	0.623	9254
429	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	13.653	144.068	72.356	255	6	255	15.671	21.693	15.526	21.586	1966.993	132	0.207	2414868
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	13.653	32.926	13.153	29	7	102	15.671	21.493	15.63	21.461	449.542	32	0.541	551900
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.974	251.936	11.548	255	106	255	15.252	21.306	15.257	21.306	497.224	255	-4.985	610440
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.974	39.989	12.45	41	9	95	15.252	21.192	15.292	21.196	78.923	39	0.627	96893
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.27	108.699	29.311	115	35	227	16.176	22.859	16.169	22.855	29.395	108	0.565	36088
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.27	32.479	10.443	32	8	72	16.147	22.688	16.141	22.681	8.783	31	0.761	10783
430	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	10.725	125.657	70.031	255	6	255	24.34	20.004	24.198	19.99	1347.664	113	0.457	1654521
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	10.725	35.972	15.255	33	7	120	24.426	19.747	24.367	19.8	385.803	34	0.7	473648
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.971	244.092	20.229	255	146	255	23.629	19.936	23.629	19.939	236.995	255	-2.073	290958
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.971	44.508	12.982	40	15	112	23.629	19.793	23.645	19.801	43.213	43	0.822	53053
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.376	110.245	29.126	92	32	214	25.685	19.586	25.678	19.589	41.487	109	0.404	50933
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.376	39.494	12.057	40	15	82	25.656	19.472	25.647	19.468	14.862	38	0.708	18246
431	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	13.355	136.064	60.618	255	7	255	20.684	17.457	20.804	17.564	1817.15	123	0.631	2230906
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	13.355	40.77	14.365	39	7	116	20.684	17.286	20.74	17.357	544.492	39	0.58	668470
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.459	249.032	16.677	255	106	255	21.607	18.027	21.605	18.03	363.295	255	-3.856	446016
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.459	53.093	14.64	51	18	110	21.635	17.913	21.643	17.89	77.453	52	0.564	95089
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.263	114.341	30.223	103	52	210	19.796	16.95	19.795	16.95	30.082	112	0.528	36932
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.263	40.526	11.859	42	15	81	19.824	16.865	19.836	16.863	10.662	40	0.561	13090
432	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	10.029	130.012	65.153	255	7	255	24.667	11.075	24.553	11.17	1303.938	116	0.609	1600838
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	10.029	35.667	14.407	33	7	118	24.753	10.904	24.702	10.915	357.713	34	0.751	439162
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.115	251.14	13.679	255	138	255	24.03	11.505	24.03	11.508	280.046	255	-4.386	343811
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.115	42.171	12.723	35	12	91	24.03	11.419	24.037	11.398	47.025	41	0.607	57732
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.21	115.938	29.246	103	41	225	25.633	11.183	25.627	11.182	24.364	116	0.274	29912
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.21	36.43	11.552	33	10	76	25.661	11.097	25.655	11.093	7.656	35	0.797	9399
432	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	6.604	128.927	72.761	255	7	255	26.821	14.11	26.89	14.072	851.463	108	0.592	1045337
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	6.604	33.579	13.717	31	7	108	26.878	13.967	26.91	13.938	221.763	32	0.696	272257
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.051	251.209	12.796	255	153	255	26.974	13.998	26.975	13.997	263.957	255	-4.014	324059
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.051	44.161	13.4	38	14	108	26.974	13.912	26.97	13.902	46.402	42	0.805	56968
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.209	99.793	28.237	95	38	199	26.058	14.594	26.063	14.591	20.809	97	0.542	25547
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.209	31.645	10.566	25	11	83	26.087	14.479	26.092	14.466	6.599	30	0.957	8101
433	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	13.092	118.095	58.363	255	6	255	20.815	12.709	20.984	12.745	1546.096	107	0.717	1898135
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	13.092	35.874	13.219	32	7	116	20.872	12.509	20.9	12.502	469.662	35	0.562	576602
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.245	232.385	29.331	255	99	255	21.795	13.23	21.808	13.238	289.417	246	-1.394	355316
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.245	42.865	12.631	35	12	105	21.795	13.144	21.804	13.152	53.385	41	0.61	65541
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.326	104.672	26.314	87	28	189	20.7	14.036	20.705	14.033	34.104	103	0.434	41869
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.326	35.06	10.559	34	11	72	20.7	13.922	20.701	13.918	11.423	34	0.567	14024
433	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	7.727	138.223	71.779	255	6	255	23.77	15.309	23.761	15.23	1068.003	123	0.36	1311182
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	7.727	35.446	13.875	34	7	108	23.798	15.109	23.771	15.106	273.877	34	0.56	336238
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	1.099	251.313	12.914	255	156	255	23.867	14.909	23.861	14.912	276.144	255	-4.329	339021
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	1.099	43.924	12.174	43	15	94	23.838	14.795	23.833	14.805	48.264	43	0.575	59253
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:1	0.09	109.072	28.689	104	42	195	24.913	15.357	24.91	15.359	9.862	104	0.522	12107
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series052_w_nums.tif:2	0.09	34.622	11.585	37	13	78	24.913	15.3	24.91	15.302	3.13	33	1.129	3843
434	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	13.966	110.352	69.433	255	6	255	8.356	10.307	8.482	10.042	1541.138	89	0.875	5281464
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	13.966	31.059	12.757	24	7	133	8.391	10.153	8.405	10.104	433.751	29	0.883	1486460
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	2.16	232.935	30.823	255	76	255	8.615	9.335	8.627	9.34	503.119	250	-1.585	1724185
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	2.16	38.117	13.324	30	8	106	8.598	9.25	8.561	9.258	82.33	36	0.774	282144
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	0.164	93.945	29.229	80	33	203	9.014	10.482	9.012	10.485	15.379	91	0.626	52703
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	0.164	34.014	12.075	31	7	82	9.014	10.345	9.012	10.344	5.568	33	0.695	19082
435	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	10.774	101.382	65.555	255	6	255	8.617	5.901	8.69	6.027	1092.303	82	1.083	3743313
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	10.774	30.568	13.498	24	7	114	8.617	5.73	8.641	5.761	329.347	28	0.963	1128670
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	1.057	238.308	29.593	255	51	255	9.163	6.475	9.155	6.476	251.939	255	-2.114	863391
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	1.057	39.489	13.617	35	10	102	9.163	6.355	9.154	6.337	41.747	38	0.712	143067
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	0.196	88.821	27.254	76	30	230	7.562	6.097	7.567	6.094	17.365	85	0.848	59510
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	0.196	28.104	10.309	23	8	74	7.579	5.994	7.582	5.99	5.495	26	0.813	18830
436	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	15.531	100.244	55.559	255	6	255	4.621	5.902	4.499	5.994	1556.877	88	1.031	5335404
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	15.531	31.735	13.203	26	7	122	4.638	5.714	4.595	5.756	492.871	30	0.772	1689063
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	1.18	218.354	39.749	255	65	255	3.78	6.542	3.79	6.554	257.604	230	-1.113	882805
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	1.18	38.859	13.59	30	8	122	3.797	6.44	3.816	6.437	45.843	37	0.745	157105
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	0.589	84.541	28.957	87	14	205	5.527	7.206	5.522	7.19	49.807	82	0.67	170688
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	0.589	31.177	11.721	27	7	82	5.51	7.069	5.507	7.055	18.368	30	0.835	62946
436	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	10.555	98.637	65.146	255	6	255	4.569	10.541	4.57	10.344	1041.143	80	1.1	3567989
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	10.555	28.801	12.936	20	7	111	4.603	10.353	4.599	10.283	304.001	27	1.01	1041809
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	0.958	241.405	27.126	255	84	255	4.795	9.501	4.792	9.508	231.191	255	-2.479	792290
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	0.958	41.53	14.872	37	10	111	4.812	9.415	4.835	9.42	39.773	40	0.765	136302
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:1	0.389	89.809	30.415	73	16	190	3.577	10.978	3.595	10.974	34.907	87	0.453	119626
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series041_w_nums.tif:2	0.389	28.617	10.265	25	7	86	3.628	10.841	3.634	10.842	11.123	27	0.899	38118
437	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	17.23	182.427	56.434	255	15	255	16.568	3.85	16.638	3.904	3143.156	185	-0.502	1239956
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	17.23	53.041	18.863	51	8	152	16.619	3.699	16.735	3.783	913.882	52	0.458	360521
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	2.215	250.895	11.804	255	177	255	17.155	4.649	17.157	4.652	555.856	255	-3.396	219282
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	2.215	71.203	17.385	66	28	126	17.155	4.548	17.18	4.555	157.749	69	0.426	62231
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	0.479	185.079	31.325	183	99	255	15.471	4.176	15.472	4.175	88.671	183	0.162	34980
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	0.479	53.735	14.323	39	23	92	15.471	4.075	15.471	4.08	25.744	52	0.478	10156
438	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	12.702	196.235	58.436	255	12	255	14.579	37.541	14.62	37.591	2492.652	208	-0.921	983336
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	12.702	47.655	18.002	50	8	131	14.68	37.34	14.727	37.413	605.327	46	0.488	238798
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	2.515	253.942	5.351	255	199	255	15.276	37.891	15.274	37.892	638.565	255	-6.5	251910
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	2.515	64.076	15.865	58	25	130	15.276	37.791	15.267	37.762	161.125	63	0.469	63563
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	0.342	205.585	30.793	255	122	255	13.599	37.453	13.599	37.448	70.353	206	-0.202	27754
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	0.342	50.044	13.589	50	24	89	13.599	37.352	13.608	37.354	17.126	47	0.681	6756
439	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	14.01	179.498	65.539	255	10	255	49.059	20.056	49.137	20.066	2514.827	190	-0.655	992084
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	14.01	46.368	18.174	46	7	116	49.109	19.905	49.188	19.867	649.637	46	0.266	256278
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	1.899	252.79	7.765	255	188	255	50.062	19.985	50.062	19.985	479.957	255	-4.411	189340
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	1.899	61.725	15.001	52	23	113	50.062	19.885	50.051	19.877	117.193	61	0.332	46232
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	0.19	190.787	31.799	190	98	255	49.08	21.438	49.081	21.438	36.272	186	-0.093	14309
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	0.19	49.96	13.361	45	23	99	49.13	21.338	49.129	21.338	9.498	49	0.824	3747
440	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:1	12.327	161.725	62.309	255	13	255	7.997	12.965	7.925	12.814	1993.61	156	0.043	786467
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series068_w_nums.tif:2	12.327	40.683	15.902	33	7	119	8.047	12.764	7.987	12.695	501.503	39	0.645	197840
